V1_clean	original_metadata	host_group	host_confidence	biosample_organism	manual_host	needs_review	biosample_host	biosample_isolation_source	biosample_organism_field	biosample_title	host_group_broad
DRR472304	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472305	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472306	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472307	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472308	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472309	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472311	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472312	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472314	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472315	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472316	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472317	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472319	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472320	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472322	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472323	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472324	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472326	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472327	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472328	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472329	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472330	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472331	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472332	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472333	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472334	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472335	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472336	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472337	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472338	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472339	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472340	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472341	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472342	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472343	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472344	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472345	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472346	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472347	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472348	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472349	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472350	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472351	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472352	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472353	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472354	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472355	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472356	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472357	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472358	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472359	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472360	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472361	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472362	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472363	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472364	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472365	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472366	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472367	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472368	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472369	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472370	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472371	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472372	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472373	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472374	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472375	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472376	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472377	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472378	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472379	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472380	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472381	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472382	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472383	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472384	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472385	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472386	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472387	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472388	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472391	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472392	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472393	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472396	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472397	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472399	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472400	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472401	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472403	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472404	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472405	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472406	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472407	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472408	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472409	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472410	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472411	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472412	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472413	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472414	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472415	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472416	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472417	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472418	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472419	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472420	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472421	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472422	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472423	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472424	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472425	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472426	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472427	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472428	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472429	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472430	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472431	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472432	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472433	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472434	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472435	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472436	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472437	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472438	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472439	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472440	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472442	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472444	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472445	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472446	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472447	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472448	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472450	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472451	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472452	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472453	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472454	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472455	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472456	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472457	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472459	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472460	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472462	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472463	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472464	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472465	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472466	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472467	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472471	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472472	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472473	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472474	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472475	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472476	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472477	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472478	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472479	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472480	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472481	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472482	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472483	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472484	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472485	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472486	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472487	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472488	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472489	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472490	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472492	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472493	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472494	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472495	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472496	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472497	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472498	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472499	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472500	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472501	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472502	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472503	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472504	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472505	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472506	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472507	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472508	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472510	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472511	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472512	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472513	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472514	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472515	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472517	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472518	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472520	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472521	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472522	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472523	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472525	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472526	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472527	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472529	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472530	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472531	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472532	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472533	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472536	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472537	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472539	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472541	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472542	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472543	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472545	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472547	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472548	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472550	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472551	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472552	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472553	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472554	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472555	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472556	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472557	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472558	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472559	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472560	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472561	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472562	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472563	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472564	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472565	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472566	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472567	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472568	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472569	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472570	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472571	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472572	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472573	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472574	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472575	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472576	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472577	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472578	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472579	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472580	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472581	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472582	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472583	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472584	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472585	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472586	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472587	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472588	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472589	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
DRR472590	metagenome	Human	medium	Homo sapiens	NA	FALSE	NA	NA	NA	NA	Human
ERR1007383	Gulo gulo	Mustelid	high	NA	NA	FALSE	NA	NA	NA	NA	Mustelid
ERR1007402	Gulo gulo	Mustelid	high	NA	NA	FALSE	NA	NA	NA	NA	Mustelid
ERR1007420	Gulo gulo	Mustelid	high	NA	NA	FALSE	NA	NA	NA	NA	Mustelid
ERR1007421	Gulo gulo	Mustelid	high	NA	NA	FALSE	NA	NA	NA	NA	Mustelid
ERR10158431	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
ERR10158439	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
ERR10158497	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
ERR10158586	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
ERR10158587	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
ERR10158645	human metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
ERR10187989	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10187991	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10187993	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10187996	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188000	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188005	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188009	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188014	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188015	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188016	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188028	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188030	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188039	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188058	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188068	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188075	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188083	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188084	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188088	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188092	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188097	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188102	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188105	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
ERR10188112	milk metagenome	Bovine	medium	NA	NA	FALSE	NA	NA	NA	NA	Bovine
