V1	X	node	branch.length	isTip	x	y	branch	angle	x10	status	generalization	broader_gen	specific_species	specific_association	lib	V2			
OR952794.1_99_1286_1	1954	827	0.212261428	TRUE	5.734674662	328	5.628543948	106.3783784	Rhinolophus_sinicus_associated	ncbi	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	OR952794.1	Other			
OR952783.1_90_1277_1	1861	749	0.30089272	TRUE	5.917971792	431	5.767525432	139.7837838	Rhinolophus_sinicus_associated	ncbi	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	OR952783.1	Other			
OR952916.1_123_1304_1	1958	831	0.160012903	TRUE	5.754775748	319	5.674769297	103.4594595	Rhinolophus_sinicus_associated	ncbi	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	OR952916.1	Other			
OR952796.1_75_1256_1	1876	741	0.129513642	TRUE	6.245656014	446	6.180899193	144.6486486	Rhinolophus_sinicus_associated	ncbi	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	OR952796.1	Other			
OR952793.1_51_1265_1	1879	750	0.337808175	TRUE	5.909431068	428	5.740526981	138.8108108	Rhinolophus_sinicus_associated	ncbi	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	OR952793.1	Other			
OR952795.1_135_1325_1	1871	736	0.130148503	TRUE	6.207402609	440	6.142328357	142.7027027	Rhinolophus_sinicus_associated	ncbi	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	OR952795.1	Other			
OR952798.1_123_1313_1	1887	757	0.235120467	TRUE	6.209958365	425	6.092398131	137.8378378	Rhinolophus_sinicus_associated	ncbi	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	OR952798.1	Other			
OR952931.1_57_1250_1	1888	755	0.22793216	TRUE	6.297619178	426	6.183653098	138.1621622	Rhinolophus_sinicus_associated	ncbi	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	OR952931.1	Other			
OR952797.1_15_1214_1	1834	706	0.094821431	TRUE	5.764788624	270	5.717377908	87.56756757	Rhinolophus_sinicus_associated	ncbi	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	OR952797.1	Other			
OR952917.1_84_1283_1	1833	705	0.200978583	TRUE	5.54952373	269	5.449034438	87.24324324	Rhinolophus_sinicus_associated	ncbi	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	OR952917.1	Other			
OR952915.1_123_1325_1	1951	822	0.150561872	TRUE	5.783690831	334	5.708409895	108.3243243	Rhinolophus_sinicus_associated	ncbi	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	OR952915.1	Other			
SRR25288745Score_628.557_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	NA	NA			
SRR25288489_79383_	1876	742	0.122954743	TRUE	6.239097116	447	6.177619744	144.972973	Rhinolophus_sinicus_associated	novel	Bat	Bat	Rhinolophus_sinicus_associated	Rhinolophus_sinicus_associated	SRR25288489	Other			
OR952788.1_57_1250_1	1885	754	0.083637156	TRUE	6.213784867	423	6.171966289	137.1891892	Rhinolophus_pusillus_associated	ncbi	Bat	Bat	Rhinolophus_pusillus_associated	Rhinolophus_pusillus_associated	OR952788.1	Other			
OR952785.1_84_1280_1	1880	752	0.074301423	TRUE	5.849783207	430	5.812632496	139.4594595	Rhinolophus_pusillus_associated	ncbi	Bat	Bat	Rhinolophus_pusillus_associated	Rhinolophus_pusillus_associated	OR952785.1	Other			
OR952899.1_198_1397_1	1871	735	0.110643676	TRUE	6.187897781	439	6.132575944	142.3783784	Rhinolophus_pusillus_associated	ncbi	Bat	Bat	Rhinolophus_pusillus_associated	Rhinolophus_pusillus_associated	OR952899.1	Other			
OR952786.1_75_1262_1	1867	732	0.10675709	TRUE	6.047360647	437	5.993982102	141.7297297	Rhinolophus_pusillus_associated	ncbi	Bat	Bat	Rhinolophus_pusillus_associated	Rhinolophus_pusillus_associated	OR952786.1	Other			
OR952787.1_195_1382_1	1878	745	0.203599545	TRUE	6.246010597	444	6.144210824	144	Rhinolophus_pusillus_associated	ncbi	Bat	Bat	Rhinolophus_pusillus_associated	Rhinolophus_pusillus_associated	OR952787.1	Other			
OR952790.1_96_1286_1	1960	834	0.121278793	TRUE	5.671838085	317	5.611198688	102.8108108	Rhinolophus_pusillus_associated	ncbi	Bat	Bat	Rhinolophus_pusillus_associated	Rhinolophus_pusillus_associated	OR952790.1	Other			
OR952791.1_84_1286_1	1880	751	0.08868279	TRUE	5.864164574	429	5.819823179	139.1351351	Rhinolophus_pusillus_associated	ncbi	Bat	Bat	Rhinolophus_pusillus_associated	Rhinolophus_pusillus_associated	OR952791.1	Other			
SRR2063938_281_	1253	127	0.074296993	TRUE	5.198860788	466	5.161712292	151.1351351	Rhinolophus_pusillus_associated	novel	Bat	Bat	Rhinolophus_pusillus_associated	Rhinolophus_pusillus_associated	SRR2063938	Other			
OR952921.1_75_1262_1	1877	743	0.141660072	TRUE	6.286281237	448	6.215451201	145.2972973	Rhinolophus_macrotis_associated	ncbi	Bat	Bat	Rhinolophus_macrotis_associated	Rhinolophus_macrotis_associated	OR952921.1	Other			
KC858266.1_105_1292_1	1940	838	0.272760532	TRUE	5.364346107	312	5.227965841	101.1891892	Rhinolophus ferrumequinum	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	KC858266.1	Other			
OR952901.1_108_1295_1	1945	816	0.067869588	TRUE	5.682675244	322	5.64874045	104.4324324	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952901.1	Other			
OR952900.1_78_1250_1	1961	835	0.122355286	TRUE	5.574988903	314	5.51381126	101.8378378	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952900.1	Other			
OR952905.1_78_1265_1	1946	818	0.059871782	TRUE	5.636222669	324	5.606286778	105.0810811	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952905.1	Other			
OR952910.1_132_1301_1	1961	836	0.221825806	TRUE	5.674459422	315	5.56354652	102.1621622	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952910.1	Other			
OR952902.1_72_1256_1	1888	756	0.201621964	TRUE	6.271308982	427	6.170498	138.4864865	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952902.1	Other			
OR952911.1_114_1310_1	1832	708	0.532740056	TRUE	5.74092698	268	5.474556952	86.91891892	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952911.1	Other			
OR952908.1_126_1322_1	1952	824	0.193357375	TRUE	5.815563432	329	5.718884745	106.7027027	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952908.1	Other			
OR952906.1_108_1304_1	1952	825	0.154241399	TRUE	5.776447456	330	5.699326757	107.027027	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952906.1	Other			
OR952924.1_117_1307_1	1862	748	0.194320098	TRUE	5.925909925	432	5.828749876	140.1081081	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952924.1	Other			
OR952907.1_102_1295_1	1953	828	0.311363214	TRUE	5.805307831	326	5.649626224	105.7297297	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952907.1	Other			
OR952904.1_24_1217_1	1954	826	0.24145465	TRUE	5.763867884	327	5.643140559	106.0540541	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952904.1	Other			
OR952928.1_57_1262_1	1863	747	0.257491521	TRUE	6.062975942	433	5.934230181	140.4324324	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952928.1	Other			
OR952909.1_9_1214_1	1882	761	0.406016704	TRUE	6.018957952	419	5.8159496	135.8918919	Rhinolophus_ferrumequinum_associated	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	OR952909.1	Other			
SRR25288772_849_	1816	686	0.175107397	TRUE	5.655359996	275	5.567806297	89.18918919	Rhinolophus_ferrumequinum_associated	novel	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	SRR25288772	Other			
SRR25288767_525095_	1815	685	0.280357048	TRUE	5.594196775	274	5.454018251	88.86486486	Rhinolophus_ferrumequinum_associated	novel	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	SRR25288767	Other			
SRR25288506_3447_	1946	819	0.027839501	TRUE	5.604190388	325	5.590270638	105.4054054	Rhinolophus_ferrumequinum_associated	novel	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	SRR25288506	Other			
SRR25288772_123409_	1945	817	0.038434899	TRUE	5.653240554	323	5.634023105	104.7567568	Rhinolophus_ferrumequinum_associated	novel	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	SRR25288772	Other			
BK066355.1_237_1415_1	1253	126	0.038748662	TRUE	5.163312457	465	5.143938126	150.8108108	Rhinolophus_ferrumequinum	ncbi	Bat	Bat	Bat	Rhinolophus_ferrumequinum	_associated	Rhinolophus_ferrumequinum	_associated	BK066355.1	Other
JQ692938.1_123_1295_1	1881	762	0.361645324	TRUE	5.89562913	418	5.714806468	135.5675676	Rhinolophus_associated	ncbi	Bat	Bat	Rhinolophus_associated	Rhinolophus_associated	JQ692938.1	Other			
OR952807.1_87_1259_1	1959	830	0.164959233	TRUE	5.834432794	321	5.751953177	104.1081081	Rhinolophus_associated	ncbi	Bat	Bat	Rhinolophus_associated	Rhinolophus_associated	OR952807.1	Other			
BK066590.1_81_1289_1	1816	687	0.258836325	TRUE	5.739088923	276	5.609670761	89.51351351	Rhinolophus_associated	ncbi	Bat	Bat	Rhinolophus_associated	Rhinolophus_associated	BK066590.1	Other			
BK066482.1_51_1244_1	1889	760	0.191212266	TRUE	5.975764762	421	5.880158629	136.5405405	Rhinolophus_associated	ncbi	Bat	Bat	Rhinolophus_associated	Rhinolophus_associated	BK066482.1	Other			
OR952773.1_114_1304_1	1866	733	0.145749065	TRUE	6.052499582	435	5.979625049	141.0810811	Rhinolophus_associated	ncbi	Bat	Bat	Rhinolophus_associated	Rhinolophus_associated	OR952773.1	Other			
OR952772.1_84_1274_1	1870	737	0.128386105	TRUE	6.159089439	438	6.094896387	142.0540541	Rhinolophus_associated	ncbi	Bat	Bat	Rhinolophus_associated	Rhinolophus_associated	OR952772.1	Other			
OR952920.1_123_1325_1	1951	821	0.062018541	TRUE	5.6951475	333	5.664138229	108	Rhinolophus_associated	ncbi	Bat	Bat	Rhinolophus_associated	Rhinolophus_associated	OR952920.1	Other			
SRR25288749_19367_	1878	746	0.188144754	TRUE	6.230555805	445	6.136483428	144.3243243	Rhinolophus_associated	novel	Bat	Bat	Rhinolophus_associated	Rhinolophus_associated	SRR25288749	Other			
SRR25288825_178043_	1957	832	0.102633932	TRUE	5.637960866	318	5.5866439	103.1351351	Rhinolophus_associated	novel	Bat	Bat	Rhinolophus_associated	Rhinolophus_associated	SRR25288825	Other			
OR952802.1_102_1286_1	1941	837	0.339591777	TRUE	5.508074071	313	5.338278182	101.5135135	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952802.1	Other			
OR427310.1_132_1325_1	1814	684	0.397155112	TRUE	5.518621658	273	5.320044102	88.54054054	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR427310.1	Other			
OR952804.1_75_1268_1	1867	731	0.245653132	TRUE	6.186256689	436	6.063430123	141.4054054	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952804.1	Other			
OR952801.1_54_1247_1	1889	759	0.226910879	TRUE	6.011463376	420	5.898007936	136.2162162	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952801.1	Other			
OR952803.1_114_1310_1	1873	738	0.064101306	TRUE	6.220299196	442	6.188248542	143.3513514	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952803.1	Other			
OR952799.1_57_1253_1	1885	753	0.161237915	TRUE	6.291385626	422	6.210766669	136.8648649	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952799.1	Other			
OR952919.1_99_1292_1	1959	829	0.213236906	TRUE	5.882710467	320	5.776092014	103.7837838	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952919.1	Other			
OR952918.1_126_1325_1	1950	820	0.251477118	TRUE	5.838974997	332	5.713236438	107.6756757	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952918.1	Other			
OR952806.1_84_1292_1	1865	734	0.354259645	TRUE	6.227123421	434	6.049993599	140.7567568	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952806.1	Other			
OR952800.1_87_1286_1	1834	707	0.187022915	TRUE	5.856990107	271	5.76347865	87.89189189	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952800.1	Other			
OR952805.1_87_1286_1	1960	833	0.221425796	TRUE	5.771985087	316	5.66127219	102.4864865	Rhinolophus_affinis_associated	ncbi	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	OR952805.1	Other			
SRR25288841_297484_	1872	740	0.148999207	TRUE	6.156795496	441	6.082295892	143.027027	Rhinolophus_affinis_associated	novel	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	SRR25288841	Other			
SRR25288481_627694_	1877	744	0.170821328	TRUE	6.315442493	449	6.230031828	145.6216216	Rhinolophus_affinis_associated	novel	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	SRR25288481	Other			
SRR25288841_314141_	1873	739	0.102142895	TRUE	6.258340785	443	6.207269337	143.6756757	Rhinolophus_affinis_associated	novel	Bat	Bat	Rhinolophus_affinis_associated	Rhinolophus_affinis_associated	SRR25288841	Other			
SRR25288757Score_618.372_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Bat	Bat	Pipistrellus_associated	Pipistrellus_associated	NA	NA			
SRR25288757Score_624.394_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Bat	Bat	Pipistrellus_associated	Pipistrellus_associated	NA	NA			
OR952823.1_87_1295_1	1907	784	0.184882762	TRUE	5.706002899	397	5.613561518	128.7567568	Pipistrellus_abramus_associated	ncbi	Bat	Bat	Pipistrellus_abramus_associated	Pipistrellus_abramus_associated	OR952823.1	Other			
OQ274130.1_84_1298_1	1720	592	0.108838417	TRUE	6.235561891	596	6.181142683	193.2972973	Neophocaena_asiaeorientalis_associated	ncbi	Bat	Bat	Neophocaena_asiaeorientalis_associated	Neophocaena_asiaeorientalis_associated	OQ274130.1	Other			
OQ274128.1_132_1349_1	1779	655	0.124514675	TRUE	5.76303339	618	5.700776053	200.4324324	Neophocaena_asiaeorientalis_associated	ncbi	Bat	Bat	Neophocaena_asiaeorientalis_associated	Neophocaena_asiaeorientalis_associated	OQ274128.1	Other			
OQ274127.1_138_1355_1	1776	649	0.104772703	TRUE	5.949598857	625	5.897212506	202.7027027	Neophocaena_asiaeorientalis_associated	ncbi	Bat	Bat	Neophocaena_asiaeorientalis_associated	Neophocaena_asiaeorientalis_associated	OQ274127.1	Other			
OQ274131.1_87_1298_1	1719	594	0.070972717	TRUE	6.149487703	595	6.114001344	192.972973	Neophocaena_asiaeorientalis_associated	ncbi	Bat	Bat	Neophocaena_asiaeorientalis_associated	Neophocaena_asiaeorientalis_associated	OQ274131.1	Other			
OQ274129.1_177_1397_1	1777	652	0.204834092	TRUE	5.945952332	620	5.843535286	201.0810811	Neophocaena_asiaeorientalis_associated	ncbi	Bat	Bat	Neophocaena_asiaeorientalis_associated	Neophocaena_asiaeorientalis_associated	OQ274129.1	Other			
OR952891.1_147_1331_1	1996	872	0.147667636	TRUE	5.646370262	343	5.572536444	111.2432432	Myotis_siligorensis_associated	ncbi	Bat	Bat	Myotis_siligorensis_associated	Myotis_siligorensis_associated	OR952891.1	Other			
JQ814847.1_57_1235_1	1257	131	0.323332948	TRUE	5.257039136	460	5.095372662	149.1891892	Treisiotapapillomavirus	ncbi	Bat	Bat	Myotis_ricketti_associated	Myotis_ricketti_associated	JQ814847.1	Other			
OR952862.1_51_1187_1	2190	1079	0.22777305	TRUE	5.895681703	35	5.781795178	11.35135135	Myotis_ricketti_associated	ncbi	Bat	Bat	Myotis_ricketti_associated	Myotis_ricketti_associated	OR952862.1	Other			
OR952861.1_69_1205_1	2189	1077	0.473421703	TRUE	5.926578046	33	5.689867194	10.7027027	Myotis_ricketti_associated	ncbi	Bat	Bat	Myotis_ricketti_associated	Myotis_ricketti_associated	OR952861.1	Other			
OR952860.1_132_1334_1	1908	782	0.094524771	TRUE	5.761877805	398	5.71461542	129.0810811	Myotis_ricketti_associated	ncbi	Bat	Bat	Myotis_ricketti_associated	Myotis_ricketti_associated	OR952860.1	Other			
SRR25288751_111423_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Bat	Bat	Myotis_chinensis_associated	Myotis_chinensis_associated	NA	NA			
SRR25288751_220243_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Bat	Bat	Myotis_chinensis_associated	Myotis_chinensis_associated	NA	NA			
OR952893.1_126_1328_1	1908	783	0.124084123	TRUE	5.791437157	399	5.729395095	129.4054054	Myotis_adversus_associated	ncbi	Bat	Bat	Myotis_adversus_associated	Myotis_adversus_associated	OR952893.1	Other			
SRR25288764_21803_	1844	719	0.513019583	TRUE	6.190382426	299	5.933872635	96.97297297	Mops_plicatus_associated	novel	Bat	Bat	Mops_plicatus_associated	Mops_plicatus_associated	SRR25288764	Other			
PP711989.1_225_1451_1	1844	718	0.630496611	TRUE	6.307859455	298	5.992611149	96.64864865	Mops_associated	ncbi	Bat	Bat	Mops_associated	Mops_associated	PP711989.1	Other			
SRR9703484_10495_	1938	815	0.753808961	TRUE	5.979881242	311	5.602976761	100.8648649	Monophyllus_redmani_associated	novel	Bat	Bat	Monophyllus_redmani_associated	Monophyllus_redmani_associated	SRR9703484	Other			
KX812447.1_174_1385_1	1849	723	0.113972883	TRUE	5.913912637	301	5.856926196	97.62162162	Molossus_molossus_associated	ncbi	Bat	Bat	Molossus_molossus_associated	Molossus_molossus_associated	KX812447.1	Other			
OL704823.1_174_1382_1	1849	724	0.176635836	TRUE	5.976575591	302	5.888257673	97.94594595	Molossus_molossus_associated	ncbi	Bat	Bat	Molossus_molossus_associated	Molossus_molossus_associated	OL704823.1	Other			
SRR4201715_3155_	1931	805	0.341694014	TRUE	6.222829701	376	6.051982695	121.9459459	Molossus_molossus_associated	novel	Bat	Bat	Molossus_molossus_associated	Molossus_molossus_associated	SRR4201715	METAGENOMIC			
SRR4201715_11_	1845	725	0.169293663	TRUE	5.794974831	300	5.710327999	97.2972973	Molossus_molossus_associated	novel	Bat	Bat	Molossus_molossus_associated	Molossus_molossus_associated	SRR4201715	METAGENOMIC			
SRR4201715_304_	1848	721	0.175328667	TRUE	6.030617875	305	5.942953542	98.91891892	Molossus_molossus_associated	novel	Bat	Bat	Molossus_molossus_associated	Molossus_molossus_associated	SRR4201715	METAGENOMIC			
BK066597.1_516_1694_1	1256	129	0.145514882	TRUE	5.227584879	464	5.154827438	150.4864865	Molossus_associated	ncbi	Bat	Bat	Molossus_associated	Molossus_associated	BK066597.1	Other			
BK066831.1_93_1304_1	1931	806	0.218075943	TRUE	6.099211631	377	5.990173659	122.2702703	Molossus_associated	ncbi	Bat	Bat	Molossus_associated	Molossus_associated	BK066831.1	Other			
BK066692.1_51_1256_1	1932	808	0.22078236	TRUE	5.884619188	373	5.774228008	120.972973	Molossus_associated	ncbi	Bat	Bat	Molossus_associated	Molossus_associated	BK066692.1	Other			
JQ814848.1_252_1436_1	2022	900	0.232700621	TRUE	5.151838857	191	5.035488546	61.94594595	Miniopterus_schreibersii _associated	ncbi	Bat	Bat	Miniopterus_schreibersii _associated	Miniopterus_schreibersii _associated	JQ814848.1	Other			
OR952864.1_9_1196_1	1903	774	0.505225332	TRUE	6.32650158	405	6.073888914	131.3513514	Miniopterus_pusillus_associated	ncbi	Bat	Bat	Miniopterus_pusillus_associated	Miniopterus_pusillus_associated	OR952864.1	Other			
OR952925.1_57_1235_1	2015	890	0.190487354	TRUE	5.270413237	194	5.175169561	62.91891892	Ia_io_associated	ncbi	Bat	Bat	Ia_io_associated	Ia_io_associated	OR952925.1	Other			
OR952895.1_120_1310_1	2018	892	0.237191138	TRUE	5.432217389	197	5.31362182	63.89189189	Ia_io_associated	ncbi	Bat	Bat	Ia_io_associated	Ia_io_associated	OR952895.1	Other			
OR952894.1_171_1361_1	2017	893	0.178423293	TRUE	5.341786553	195	5.252574906	63.24324324	Ia_io_associated	ncbi	Bat	Bat	Ia_io_associated	Ia_io_associated	OR952894.1	Other			
OR952832.1_51_1223_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Bat	Bat	Scotophilus_kuhlii _associated	Scotophilus_kuhlii _associated	NA	NA			
OR952914.1_78_1265_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Bat	Bat	Rhinolophus_ferrumequinum_associated	Rhinolophus_ferrumequinum_associated	NA	NA			
OR952878.1_93_1265_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Bat	Bat	Tylonycteris_robustula_associated	Human_associated	NA	NA			
OR952858.1_75_1256_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Bat	Bat	Hipposideros_larvatus_associated	Hipposideros_larvatus_associated	NA	NA			
