 ,node,branch.length,label,isTip,x,y,branch,angle,x10,status,generalization,broader_gen,specific_species,
1945,816,0.067869588,OR952901.1_108_1295_1,TRUE,5.682675244,322,5.64874045,104.4324324,Rhinolophus_ferrumequinum_associated,ncbi,Bat,Bat,Rhinolophus_ferrumequinum_associated,Rhinolophus_ferrumequinum_associated
1945,817,0.038434899,SRR25288772_123409_,TRUE,5.653240554,323,5.634023105,104.7567568,Rhinolophus_ferrumequinum_associated,novel,Bat,Bat,Rhinolophus_ferrumequinum_associated,Rhinolophus_ferrumequinum_associated
1946,818,0.059871782,OR952905.1_78_1265_1,TRUE,5.636222669,324,5.606286778,105.0810811,Rhinolophus_ferrumequinum_associated,ncbi,Bat,Bat,Rhinolophus_ferrumequinum_associated,Rhinolophus_ferrumequinum_associated
1946,819,0.027839501,SRR25288506_3447_,TRUE,5.604190388,325,5.590270638,105.4054054,Rhinolophus_ferrumequinum_associated,novel,Bat,Bat,Rhinolophus_ferrumequinum_associated,Rhinolophus_ferrumequinum_associated
1952,824,0.193357375,OR952908.1_126_1322_1,TRUE,5.815563432,329,5.718884745,106.7027027,Rhinolophus_ferrumequinum_associated,ncbi,Bat,Bat,Rhinolophus_ferrumequinum_associated,Rhinolophus_ferrumequinum_associated
1952,825,0.154241399,OR952906.1_108_1304_1,TRUE,5.776447456,330,5.699326757,107.027027,Rhinolophus_ferrumequinum_associated,ncbi,Bat,Bat,Rhinolophus_ferrumequinum_associated,Rhinolophus_ferrumequinum_associated
1954,826,0.24145465,OR952904.1_24_1217_1,TRUE,5.763867884,327,5.643140559,106.0540541,Rhinolophus_ferrumequinum_associated,ncbi,Bat,Bat,Rhinolophus_ferrumequinum_associated,Rhinolophus_ferrumequinum_associated
1953,828,0.311363214,OR952907.1_102_1295_1,TRUE,5.805307831,326,5.649626224,105.7297297,Rhinolophus_ferrumequinum_associated,ncbi,Bat,Bat,Rhinolophus_ferrumequinum_associated,Rhinolophus_ferrumequinum_associated
1961,835,0.122355286,OR952900.1_78_1250_1,TRUE,5.574988903,314,5.51381126,101.8378378,Rhinolophus_ferrumequinum_associated,ncbi,Bat,Bat,Rhinolophus_ferrumequinum_associated,Rhinolophus_ferrumequinum_associated
1961,836,0.221825806,OR952910.1_132_1301_1,TRUE,5.674459422,315,5.56354652,102.1621622,Rhinolophus_ferrumequinum_associated,ncbi,Bat,Bat,Rhinolophus_ferrumequinum_associated,Rhinolophus_ferrumequinum_associated
1877,743,0.141660072,OR952921.1_75_1262_1,TRUE,6.286281237,448,6.215451201,145.2972973,Rhinolophus_macrotis_associated,ncbi,Bat,Bat,Rhinolophus_macrotis_associated,Rhinolophus_macrotis_associated
1253,127,0.074296993,SRR2063938_281_,TRUE,5.198860788,466,5.161712292,151.1351351,Rhinolophus_pusillus_associated,novel,Bat,Bat,Rhinolophus_pusillus_associated,Rhinolophus_pusillus_associated
1867,732,0.10675709,OR952786.1_75_1262_1,TRUE,6.047360647,437,5.993982102,141.7297297,Rhinolophus_pusillus_associated,ncbi,Bat,Bat,Rhinolophus_pusillus_associated,Rhinolophus_pusillus_associated
1871,735,0.110643676,OR952899.1_198_1397_1,TRUE,6.187897781,439,6.132575944,142.3783784,Rhinolophus_pusillus_associated,ncbi,Bat,Bat,Rhinolophus_pusillus_associated,Rhinolophus_pusillus_associated
1878,745,0.203599545,OR952787.1_195_1382_1,TRUE,6.246010597,444,6.144210824,144,Rhinolophus_pusillus_associated,ncbi,Bat,Bat,Rhinolophus_pusillus_associated,Rhinolophus_pusillus_associated
1880,751,0.08868279,OR952791.1_84_1286_1,TRUE,5.864164574,429,5.819823179,139.1351351,Rhinolophus_pusillus_associated,ncbi,Bat,Bat,Rhinolophus_pusillus_associated,Rhinolophus_pusillus_associated
1880,752,0.074301423,OR952785.1_84_1280_1,TRUE,5.849783207,430,5.812632496,139.4594595,Rhinolophus_pusillus_associated,ncbi,Bat,Bat,Rhinolophus_pusillus_associated,Rhinolophus_pusillus_associated
1885,754,0.083637156,OR952788.1_57_1250_1,TRUE,6.213784867,423,6.171966289,137.1891892,Rhinolophus_pusillus_associated,ncbi,Bat,Bat,Rhinolophus_pusillus_associated,Rhinolophus_pusillus_associated
1960,834,0.121278793,OR952790.1_96_1286_1,TRUE,5.671838085,317,5.611198688,102.8108108,Rhinolophus_pusillus_associated,ncbi,Bat,Bat,Rhinolophus_pusillus_associated,Rhinolophus_pusillus_associated
1833,705,0.200978583,OR952917.1_84_1283_1,TRUE,5.54952373,269,5.449034438,87.24324324,Rhinolophus_sinicus_associated,ncbi,Bat,Bat,Rhinolophus_sinicus_associated,Rhinolophus_sinicus_associated
1834,706,0.094821431,OR952797.1_15_1214_1,TRUE,5.764788624,270,5.717377908,87.56756757,Rhinolophus_sinicus_associated,ncbi,Bat,Bat,Rhinolophus_sinicus_associated,Rhinolophus_sinicus_associated
1871,736,0.130148503,OR952795.1_135_1325_1,TRUE,6.207402609,440,6.142328357,142.7027027,Rhinolophus_sinicus_associated,ncbi,Bat,Bat,Rhinolophus_sinicus_associated,Rhinolophus_sinicus_associated
1876,741,0.129513642,OR952796.1_75_1256_1,TRUE,6.245656014,446,6.180899193,144.6486486,Rhinolophus_sinicus_associated,ncbi,Bat,Bat,Rhinolophus_sinicus_associated,Rhinolophus_sinicus_associated
1876,742,0.122954743,SRR25288489_79383_,TRUE,6.239097116,447,6.177619744,144.972973,Rhinolophus_sinicus_associated,novel,Bat,Bat,Rhinolophus_sinicus_associated,Rhinolophus_sinicus_associated
1861,749,0.30089272,OR952783.1_90_1277_1,TRUE,5.917971792,431,5.767525432,139.7837838,Rhinolophus_sinicus_associated,ncbi,Bat,Bat,Rhinolophus_sinicus_associated,Rhinolophus_sinicus_associated
1879,750,0.337808175,OR952793.1_51_1265_1,TRUE,5.909431068,428,5.740526981,138.8108108,Rhinolophus_sinicus_associated,ncbi,Bat,Bat,Rhinolophus_sinicus_associated,Rhinolophus_sinicus_associated
1888,755,0.22793216,OR952931.1_57_1250_1,TRUE,6.297619178,426,6.183653098,138.1621622,Rhinolophus_sinicus_associated,ncbi,Bat,Bat,Rhinolophus_sinicus_associated,Rhinolophus_sinicus_associated
1887,757,0.235120467,OR952798.1_123_1313_1,TRUE,6.209958365,425,6.092398131,137.8378378,Rhinolophus_sinicus_associated,ncbi,Bat,Bat,Rhinolophus_sinicus_associated,Rhinolophus_sinicus_associated
1895,766,0.060184432,OR952792.1_6_1199_1,TRUE,5.972436788,413,5.942344572,133.9459459,Rhinolophus_sinicus_associated,ncbi,Bat,Bat,Rhinolophus_sinicus_associated,Rhinolophus_sinicus_associated
1951,822,0.150561872,OR952915.1_123_1325_1,TRUE,5.783690831,334,5.708409895,108.3243243,Rhinolophus_sinicus_associated,ncbi,Bat,Bat,Rhinolophus_sinicus_associated,Rhinolophus_sinicus_associated
1954,827,0.212261428,OR952794.1_99_1286_1,TRUE,5.734674662,328,5.628543948,106.3783784,Rhinolophus_sinicus_associated,ncbi,Bat,Bat,Rhinolophus_sinicus_associated,Rhinolophus_sinicus_associated
1958,831,0.160012903,OR952916.1_123_1304_1,TRUE,5.754775748,319,5.674769297,103.4594595,Rhinolophus_sinicus_associated,ncbi,Bat,Bat,Rhinolophus_sinicus_associated,Rhinolophus_sinicus_associated
1949,823,0.213998849,SRR26397420Score_620.079_,TRUE,5.760440186,331,5.653440762,107.3513514,Rhinolophus_thomasi_associated,novel,Bat,Bat,Rhinolophus_thomasi_associated,Rhinolophus_thomasi_associated
2065,941,0.184776233,PP711990.1_141_1340_1,TRUE,5.638833649,129,5.546445532,41.83783784,Rousettus_associated,ncbi,Bat,Bat,Rousettus_associated,Rousettus_associated
2065,942,0.168083589,SRR25288600_363618_,TRUE,5.622141005,130,5.53809921,42.16216216,Rousettus_leschenaultii_associated,novel,Bat,Bat,Rousettus_leschenaultii_associated,Rousettus_leschenaultii_associated
1920,792,0.20800924,OR952826.1_102_1316_1,TRUE,5.882884666,390,5.778880046,126.4864865,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1920,793,0.152145264,SRR25288812_51618_,TRUE,5.82702069,391,5.750948058,126.8108108,Scotophilus_kuhlii_associated,novel,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1925,799,0.105617201,OR952837.1_54_1253_1,TRUE,5.576060301,385,5.5232517,124.8648649,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1926,800,0.253491928,SRR25288616_24264_,TRUE,5.800599446,386,5.673853482,125.1891892,Scotophilus_kuhlii_associated,novel,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1926,801,0.127506067,OR952779.1_153_1349_1,TRUE,5.674613585,387,5.610860552,125.5135135,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1924,802,0.144068297,OR952827.1_54_1247_1,TRUE,5.564440211,384,5.492406062,124.5405405,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1965,839,0.341807711,OR952843.1_51_1241_1,TRUE,5.753502734,336,5.582598879,108.972973,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1965,840,0.274954057,OR952828.1_36_1223_1,TRUE,5.68664908,337,5.549172052,109.2972973,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1968,841,0.269148009,OR952780.1_51_1229_1,TRUE,5.790073942,340,5.655499938,110.2702703,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1967,844,0.184761711,OR952838.1_51_1235_1,TRUE,5.623528,339,5.531147144,109.9459459,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1966,845,0.224987514,OR952847.1_51_1238_1,TRUE,5.588067251,338,5.475573494,109.6216216,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1975,846,0.213604189,OR952778.1_51_1226_1,TRUE,6.126483555,361,6.019681461,117.0810811,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1985,856,0.094903188,OR952835.1_51_1217_1,TRUE,5.850005736,356,5.802554143,115.4594595,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1987,858,0.247738231,OR952781.1_51_1226_1,TRUE,5.945666977,359,5.821797862,116.4324324,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1986,860,0.31000299,OR952840.1_51_1226_1,TRUE,5.968463412,358,5.813461917,116.1081081,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1988,861,0.135575977,OR952825.1_51_1223_1,TRUE,5.829968449,353,5.762180461,114.4864865,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1989,862,0.096666077,OR952834.1_51_1223_1,TRUE,5.898337894,354,5.850004856,114.8108108,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1989,863,0.08737545,SRR25288812_64671_,TRUE,5.889047268,355,5.845359543,115.1351351,Scotophilus_kuhlii_associated,novel,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1994,867,0.083415076,OR952775.1_51_1223_1,TRUE,6.010383268,348,5.96867573,112.8648649,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1994,868,0.158265627,OR952831.1_12_1190_1,TRUE,6.085233819,349,6.006101006,113.1891892,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1993,869,0.083148323,OR952839.1_51_1220_1,TRUE,5.902997759,347,5.861423597,112.5405405,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
2021,897,0.258756909,OR952776.1_150_1337_1,TRUE,5.262050072,192,5.132671618,62.27027027,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
2021,898,0.156251622,OR952824.1_120_1304_1,TRUE,5.159544786,193,5.081418975,62.59459459,Scotophilus_kuhlii_associated,ncbi,Bat,Bat,Scotophilus_kuhlii_associated,Scotophilus_kuhlii_associated
1913,785,0.142377598,MW922428.1_90_1313_1,TRUE,5.73467925,379,5.663490451,122.9189189,Tadarida_brasiliensis_associated,ncbi,Bat,Bat,Tadarida_brasiliensis_associated,Tadarida_brasiliensis_associated
1913,786,0.187980939,MN329804.1_99_1325_1,TRUE,5.780282591,380,5.686292121,123.2432432,Tadarida_brasiliensis_associated,ncbi,Bat,Bat,Tadarida_brasiliensis_associated,Tadarida_brasiliensis_associated
1914,789,0.578390962,MW922427.1_63_1286_1,TRUE,6.078961845,381,5.789766364,123.5675676,Tadarida_brasiliensis_associated,ncbi,Bat,Bat,Tadarida_brasiliensis_associated,Tadarida_brasiliensis_associated
1929,803,0.368609711,MH230930.1_114_1328_1,TRUE,5.995954374,374,5.811649518,121.2972973,Tadarida_brasiliensis_associated,ncbi,Bat,Bat,Tadarida_brasiliensis_associated,Tadarida_brasiliensis_associated
1851,726,0.614629944,OR952884.1_63_1250_1,TRUE,6.115924489,294,5.808609517,95.35135135,Taphozous_melanopogon_associated,ncbi,Bat,Bat,Taphozous_melanopogon_associated,Taphozous_melanopogon_associated
1853,727,0.380292012,OR952882.1_54_1274_1,TRUE,6.300495703,296,6.110349697,96,Taphozous_melanopogon_associated,ncbi,Bat,Bat,Taphozous_melanopogon_associated,Taphozous_melanopogon_associated
1853,728,0.262148511,OR952881.1_54_1265_1,TRUE,6.182352202,297,6.051277946,96.32432432,Taphozous_melanopogon_associated,ncbi,Bat,Bat,Taphozous_melanopogon_associated,Taphozous_melanopogon_associated
1852,729,0.301653217,OR952883.1_183_1391_1,TRUE,6.025252632,295,5.874426024,95.67567568,Taphozous_melanopogon_associated,ncbi,Bat,Bat,Taphozous_melanopogon_associated,Taphozous_melanopogon_associated
1850,730,0.447079028,OR951005.1_12_1205_1,TRUE,5.76023647,293,5.536696956,95.02702703,Taphozous_melanopogon_associated,ncbi,Bat,Bat,Taphozous_melanopogon_associated,Taphozous_melanopogon_associated
1857,780,0.541439709,SRR7734125_63559_,TRUE,5.707026114,400,5.436306259,129.7297297,Taphozous_perforatus_associated,novel,Bat,Bat,Taphozous_perforatus_associated,Taphozous_perforatus_associated
1940,838,0.272760532,KC858266.1_105_1292_1,TRUE,5.364346107,312,5.227965841,101.1891892,Rhinolophus ferrumequinum,ncbi,Bat,Bat,Rhinolophus_ferrumequinum_associated,Rhinolophus_ferrumequinum_associated
1257,131,0.323332948,JQ814847.1_57_1235_1,TRUE,5.257039136,460,5.095372662,149.1891892,Treisiotapapillomavirus,ncbi,Bat,Bat,Myotis_ricketti,Myotis_ricketti_associated
1923,794,0.087676762,SRR25288726_79248_,TRUE,5.71677733,394,5.672938949,127.7837838,Tylonycteris_pachypus_associated,novel,Bat,Bat,Tylonycteris_pachypus_associated,Tylonycteris_pachypus_associated
1969,843,0.186712578,OR952815.1_51_1244_1,TRUE,5.757911312,342,5.664555023,110.9189189,Tylonycteris_pachypus_associated,ncbi,Bat,Bat,Tylonycteris_pachypus_associated,Tylonycteris_pachypus_associated
1977,848,0.18031868,OR952808.1_51_1229_1,TRUE,5.88114095,363,5.790981611,117.7297297,Tylonycteris_pachypus_associated,ncbi,Bat,Bat,Tylonycteris_pachypus_associated,Tylonycteris_pachypus_associated
1978,849,0.110410936,OR952821.1_51_1235_1,TRUE,5.910892327,364,5.855686859,118.0540541,Tylonycteris_pachypus_associated,ncbi,Bat,Bat,Tylonycteris_pachypus_associated,Tylonycteris_pachypus_associated
1981,852,0.142914751,OR952812.1_270_1442_1,TRUE,5.941757445,367,5.870300069,119.027027,Tylonycteris_pachypus_associated,ncbi,Bat,Bat,Tylonycteris_pachypus_associated,Tylonycteris_pachypus_associated
1981,853,0.078655944,OR952817.1_96_1268_1,TRUE,5.877498637,368,5.838170665,119.3513514,Tylonycteris_pachypus_associated,ncbi,Bat,Bat,Tylonycteris_pachypus_associated,Tylonycteris_pachypus_associated
2020,894,0.100818735,OR952809.1_60_1244_1,TRUE,5.422457758,199,5.37204839,64.54054054,Tylonycteris_pachypus_associated,ncbi,Bat,Bat,Tylonycteris_pachypus_associated,Tylonycteris_pachypus_associated
2020,895,0.159666301,OR952813.1_60_1244_1,TRUE,5.481305324,200,5.401472173,64.86486486,Tylonycteris_pachypus_associated,ncbi,Bat,Bat,Tylonycteris_pachypus_associated,Tylonycteris_pachypus_associated
2019,896,0.10837622,OR952810.1_36_1220_1,TRUE,5.373662306,198,5.319474196,64.21621622,Tylonycteris_pachypus_associated,ncbi,Bat,Bat,Tylonycteris_pachypus_associated,Tylonycteris_pachypus_associated
1257,132,0.536344415,OR952879.1_45_1223_1,TRUE,5.470050603,461,5.201878396,149.5135135,Tylonycteris_robustula_associated,ncbi,Bat,Bat,Tylonycteris_robustula_associated,Tylonycteris_robustula_associated
1923,795,0.108685758,OR952880.1_0_1196_1,TRUE,5.737786326,395,5.683443447,128.1081081,Tylonycteris_robustula_associated,ncbi,Bat,Bat,Tylonycteris_robustula_associated,Tylonycteris_robustula_associated
1922,796,0.078308868,SRR25288688_374483_,TRUE,5.678004015,393,5.638849581,127.4594595,Tylonycteris_robustula_associated,novel,Bat,Bat,Tylonycteris_robustula_associated,Tylonycteris_robustula_associated
1921,797,0.106017201,OR952869.1_0_1175_1,TRUE,5.673673617,392,5.620665017,127.1351351,Tylonycteris_robustula_associated,ncbi,Bat,Bat,Tylonycteris_robustula_associated,Tylonycteris_robustula_associated
1978,850,0.116745694,OR952867.1_51_1235_1,TRUE,5.917227085,365,5.858854238,118.3783784,Tylonycteris_robustula_associated,ncbi,Bat,Bat,Tylonycteris_robustula_associated,Tylonycteris_robustula_associated
1979,851,0.215559913,OR952873.1_51_1229_1,TRUE,5.908425486,366,5.80064553,118.7027027,Tylonycteris_robustula_associated,ncbi,Bat,Bat,Tylonycteris_robustula_associated,Tylonycteris_robustula_associated
1982,854,0.136153723,OR952866.1_96_1268_1,TRUE,5.955940278,369,5.887863416,119.6756757,Tylonycteris_robustula_associated,ncbi,Bat,Bat,Tylonycteris_robustula_associated,Tylonycteris_robustula_associated
1982,855,0.143015433,OR952871.1_93_1265_1,TRUE,5.962801988,370,5.891294271,120,Tylonycteris_robustula_associated,ncbi,Bat,Bat,Tylonycteris_robustula_associated,Tylonycteris_robustula_associated
2022,899,0.216826173,OR952874.1_45_1235_1,TRUE,5.135964408,190,5.027551322,61.62162162,Tylonycteris_robustula_associated,ncbi,Bat,Bat,Tylonycteris_robustula_associated,Tylonycteris_robustula_associated
1919,791,0.191797951,SRR19115560_2307_,TRUE,5.746057879,389,5.650158904,126.1621622,Vespertilio_murinus_associated,novel,Bat,Bat,Vespertilio_murinus_associated,Vespertilio_murinus_associated
2146,1032,0.06556765,SRR7875388Score_563.905_,TRUE,4.58775422,83,4.554970395,26.91891892,Bos_grunniens_associated,novel,Bovine,Bovine,Bos_grunniens_associated,Bos_grunniens_associated
1626,498,0.508361206,ERR10188009_10374_,TRUE,6.496831103,752,6.242650499,243.8918919,Bovine_associated,novel,Bovine,Bovine,Bovine_associated,Bovine_associated
1627,499,0.057346855,SRR24956127_83390_,TRUE,6.090529801,753,6.061856374,244.2162162,Bovine_associated,novel,Bovine,Bovine,Bovine_associated,Bovine_associated
1730,605,0.301493304,SRR24963196_123050_,TRUE,5.763119145,611,5.612372493,198.1621622,Bovine_associated,novel,Bovine,Bovine,Bovine_associated,Bovine_associated
1730,606,0.323878455,SRR24963419_788594_,TRUE,5.785504296,612,5.623565068,198.4864865,Bovine_associated,novel,Bovine,Bovine,Bovine_associated,Bovine_associated
1728,607,0.417858549,SRR24963189_595549_,TRUE,5.752888675,609,5.5439594,197.5135135,Bovine_associated,novel,Bovine,Bovine,Bovine_associated,Bovine_associated
1747,614,0.060603565,ERR10188212_289_,TRUE,5.964200277,662,5.933898494,214.7027027,Bovine_associated,novel,Bovine,Bovine,Bovine_associated,Bovine_associated
1751,618,0.097532912,ERR10188211_15517_,TRUE,5.951636002,653,5.902869546,211.7837838,Bovine_associated,novel,Bovine,Bovine,Bovine_associated,Bovine_associated
1754,621,0.124995311,MH729203.1_48_1235_1,TRUE,5.842205695,646,5.779708039,209.5135135,Bovine_associated,ncbi,Bovine,Bovine,Bovine_associated,Bovine_associated
1760,633,0.256081358,SRR11569199_2444_,TRUE,5.863665497,636,5.735624818,206.2702703,Bovine_associated,novel,Bovine,Bovine,Bovine_associated,Bovine_associated
1765,640,0.246924441,SRR24963500_872656_,TRUE,5.938145777,630,5.814683557,204.3243243,Bovine_associated,novel,Bovine,Bovine,Bovine_associated,Bovine_associated
1766,643,0.37716808,SRR24963462_472035_,TRUE,5.752937027,628,5.564352987,203.6756757,Bovine_associated,novel,Bovine,Bovine,Bovine_associated,Bovine_associated
2051,928,0.619577471,SRR24963268_167972_,TRUE,6.163570205,184,5.853781469,59.67567568,Bovine_associated,novel,Bovine,Bovine,Bovine_associated,Bovine_associated
2052,929,0.346533033,KY705374.1_117_1295_1,TRUE,5.972534163,185,5.799267647,60,Bovine_associated,ncbi,Bovine,Bovine,Bovine_associated,Bovine_associated
2053,933,0.327184343,DRR452111_551228_,TRUE,5.896135498,179,5.732543327,58.05405405,Bovine_associated,novel,Bovine,Bovine,Bovine_associated,Bovine_associated
2056,935,0.009866776,SRR24956076Score_604.876_,TRUE,5.589049527,178,5.584116139,57.72972973,Bovine_associated,novel,Bovine,Bovine,Bovine_associated,Bovine_associated
